slate_id,corrupted,mode,position,healthy_code,emitted_code
S04566,1,price_band_shift,8,23198,22720
S04566,1,price_band_shift,9,21992,22108
S04566,1,price_band_shift,10,22621,84997D
S04574,0,none,1,22114,22114
S04574,0,none,2,22666,22666
S04574,0,none,3,22867,22867
S04574,0,none,4,22086,22086
S04574,0,none,5,85123A,85123A
S04574,0,none,6,23439,23439
S04574,0,none,7,20914,20914
S04574,0,none,8,22113,22113
S04574,0,none,9,22726,22726
S04574,0,none,10,22632,22632
S04578,0,none,1,23209,23209
S04578,0,none,2,22383,22383
S04578,0,none,3,20725,20725
S04578,0,none,4,20727,20727
S04578,0,none,5,22382,22382
S04578,0,none,6,20728,20728
S04578,0,none,7,20726,20726
S04578,0,none,8,23206,23206
S04578,0,none,9,23208,23208
S04578,0,none,10,22384,22384
S04598,0,none,1,21080,21080
S04598,0,none,2,21915,21915
S04598,0,none,3,22348,22348
S04598,0,none,4,23122,23122
S04598,0,none,5,23293,23293
S04598,0,none,6,23204,23204
S04598,0,none,7,20677,20677
S04598,0,none,8,21034,21034
S04598,0,none,9,21932,21932
S04598,0,none,10,22115,22115
S04606,0,none,1,23264,23264
S04606,0,none,2,23263,23263
S04606,0,none,3,22739,22739
S04606,0,none,4,22077,22077
S04606,0,none,5,23301,23301
S04606,0,none,6,23198,23198
S04606,0,none,7,23514,23514
S04606,0,none,8,22141,22141
S04606,0,none,9,35970,35970
S04606,0,none,10,22736,22736
S04616,0,none,1,82567,82567
S04616,0,none,2,20725,20725
S04616,0,none,3,85039A,85039A
S04616,0,none,4,23301,23301
S04616,0,none,5,22074,22074
S04616,0,none,6,21991,21991
S04616,0,none,7,21154,21154
S04616,0,none,8,23198,23198
S04616,0,none,9,21908,21908
S04616,0,none,10,21877,21877
S04620,0,none,1,22835,22835
S04620,0,none,2,23174,23174
S04620,0,none,3,23245,23245
S04620,0,none,4,22111,22111
S04620,0,none,5,22086,22086
S04620,0,none,6,22113,22113
S04620,0,none,7,84029G,84029G
S04620,0,none,8,22726,22726
S04620,0,none,9,22720,22720
S04620,0,none,10,85123A,85123A
S04621,1,price_band_shift,1,20725,22086
S04621,1,price_band_shift,2,23263,90119
S04621,1,price_band_shift,3,22993,47591D
S04621,1,price_band_shift,4,21915,22666
S04621,1,price_band_shift,5,23301,20725
S04621,1,price_band_shift,6,22966,23301
S04621,1,price_band_shift,7,21993,20914
S04621,1,price_band_shift,8,22197,22865
S04621,1,price_band_shift,9,22557,22144
S04621,1,price_band_shift,10,84378,85123A
S04625,0,none,1,20677,20677
S04625,0,none,2,22630,22630
S04625,0,none,3,22603,22603
S04625,0,none,4,23345,23345
S04625,0,none,5,23343,23343
S04625,0,none,6,22382,22382
S04625,0,none,7,22551,22551
S04625,0,none,8,23263,23263
S04625,0,none,9,23351,23351
S04625,0,none,10,21242,21242
S04638,0,none,1,23263,23263
S04638,0,none,2,21915,21915
S04638,0,none,3,22560,22560
S04638,0,none,4,21889,21889
S04638,0,none,5,21892,21892
S04638,0,none,6,85049A,85049A
S04638,0,none,7,23198,23198
S04638,0,none,8,23192,23192
S04638,0,none,9,22494,22494
S04638,0,none,10,23264,23264
S04641,0,none,1,23265,23265
S04641,0,none,2,23209,23209
S04641,0,none,3,20725,20725
S04641,0,none,4,23266,23266
S04641,0,none,5,22383,22383
S04641,0,none,6,22382,22382
S04641,0,none,7,20728,20728
S04641,0,none,8,23321,23321
S04641,0,none,9,23301,23301
S04641,0,none,10,22384,22384
S04659,0,none,1,20725,20725
S04659,0,none,2,20728,20728
S04659,0,none,3,22383,22383
S04659,0,none,4,85099B,85099B
S04659,0,none,5,23209,23209
S04659,0,none,6,20727,20727
S04659,0,none,7,22382,22382
S04659,0,none,8,23206,23206
S04659,0,none,9,22384,22384
S04659,0,none,10,20726,20726
S04660,0,none,1,22086,22086
S04660,0,none,2,23202,23202
S04660,0,none,3,22865,22865
S04660,0,none,4,20725,20725
S04660,0,none,5,22554,22554
S04660,0,none,6,22382,22382
S04660,0,none,7,22144,22144
S04660,0,none,8,22077,22077
S04660,0,none,9,21915,21915
S04660,0,none,10,22910,22910
S04662,1,stale_index,1,22086,85123A
S04662,1,stale_index,2,85123A,84997B
S04662,1,stale_index,3,22138,22666
S04662,1,stale_index,4,23355,21936
S04662,1,stale_index,5,84997C,22697
S04662,1,stale_index,6,22107,47566
S04662,1,stale_index,7,22940,22386
S04662,1,stale_index,8,23203,22457
S04662,1,stale_index,9,22666,22084
S04662,1,stale_index,10,21912,21912
S04664,0,none,1,22979,22979
S04664,0,none,2,84879,84879
S04664,0,none,3,22144,22144
S04664,0,none,4,84849A,84849A
S04664,0,none,5,23301,23301
S04664,0,none,6,22465,22465
S04664,0,none,7,23336,23336
S04664,0,none,8,22077,22077
S04664,0,none,9,23359,23359
S04664,0,none,10,23084,23084
S04672,1,popularity_fallback,1,22086,85099B
S04672,1,popularity_fallback,2,82482,23355
S04672,1,popularity_fallback,3,22467,22086
S04672,1,popularity_fallback,4,21733,23203
S04672,1,popularity_fallback,5,22568,85123A
S04672,1,popularity_fallback,6,21908,22423
S04672,1,popularity_fallback,7,47566,84879
S04672,1,popularity_fallback,8,22457,23209
S04672,1,popularity_fallback,9,15044C,20725
S04672,1,popularity_fallback,10,21380,22720
S04690,0,none,1,21914,21914
S04690,0,none,2,21889,21889
S04690,0,none,3,22551,22551
S04690,0,none,4,22621,22621
S04690,0,none,5,21791,21791
S04690,0,none,6,23571,23571
S04690,0,none,7,22560,22560
S04690,0,none,8,23192,23192
S04690,0,none,9,22620,22620
S04690,0,none,10,23188,23188
S04693,1,stale_index,1,22866,85099C
S04693,1,stale_index,2,23209,22383
S04693,1,stale_index,3,23301,21929
S04693,1,stale_index,4,23344,20712
S04693,1,stale_index,5,22383,20728
S04693,1,stale_index,6,22411,22411
S04693,1,stale_index,7,20728,20726
S04693,1,stale_index,8,21929,22666
S04693,1,stale_index,9,23343,85123A
S04693,1,stale_index,10,22086,35915C
S04694,1,price_band_shift,1,22144,23355
S04694,1,price_band_shift,2,23209,23298
S04694,1,price_band_shift,3,23301,23356
S04694,1,price_band_shift,4,20725,22720
S04694,1,price_band_shift,5,23198,22086
S04694,1,price_band_shift,6,23263,22111
S04694,1,price_band_shift,7,21914,22112
S04694,1,price_band_shift,8,22739,22617
S04694,1,price_band_shift,9,22556,23240
S04694,1,price_band_shift,10,22147,21485
S04701,1,stale_index,1,22621,85099B
S04701,1,stale_index,2,82567,22697
S04701,1,stale_index,3,23301,21731
S04701,1,stale_index,4,22144,35915C
S04701,1,stale_index,5,90119,22090
S04701,1,stale_index,6,22077,22558
S04701,1,stale_index,7,21914,22666
S04701,1,stale_index,8,22991,21931
S04701,1,stale_index,9,22086,82482
S04701,1,stale_index,10,21908,85132A
S04704,1,popularity_fallback,1,22086,85099B
S04704,1,popularity_fallback,2,22734,23355
S04704,1,popularity_fallback,3,22699,22086
S04704,1,popularity_fallback,4,21535,23203
S04704,1,popularity_fallback,5,21124,85123A
S04704,1,popularity_fallback,6,22666,22423
S04704,1,popularity_fallback,7,22077,84879
S04704,1,popularity_fallback,8,85123A,23209
S04704,1,popularity_fallback,9,23157,20725
S04704,1,popularity_fallback,10,23247,22720
S04744,0,none,1,20725,20725
S04744,0,none,2,23198,23198
S04744,0,none,3,22993,22993
S04744,0,none,4,22961,22961
S04744,0,none,5,21791,21791
S04744,0,none,6,22077,22077
S04744,0,none,7,22966,22966
S04744,0,none,8,23301,23301
S04744,0,none,9,22621,22621
S04744,0,none,10,23209,23209
S04748,0,none,1,22086,22086
S04748,0,none,2,22835,22835
S04748,0,none,3,22666,22666
S04748,0,none,4,85123A,85123A
S04748,0,none,5,22113,22113
S04748,0,none,6,22865,22865
S04748,0,none,7,22112,22112
S04748,0,none,8,21481,21481
S04748,0,none,9,84030E,84030E
S04748,0,none,10,21175,21175
S04749,1,popularity_fallback,1,22551,85099B
S04749,1,popularity_fallback,2,20725,23355
S04749,1,popularity_fallback,3,22082,22086
S04749,1,popularity_fallback,4,23301,23203
S04749,1,popularity_fallback,5,85123A,85123A
S04749,1,popularity_fallback,6,22212,22423
S04749,1,popularity_fallback,7,84879,84879
S04749,1,popularity_fallback,8,22558,23209
S04749,1,popularity_fallback,9,22467,20725
S04749,1,popularity_fallback,10,21992,22720
S04765,0,none,1,20971,20971
S04765,0,none,2,22147,22147
S04765,0,none,3,22142,22142
S04765,0,none,4,22621,22621
S04765,0,none,5,22560,22560
S04765,0,none,6,21992,21992
S04765,0,none,7,23266,23266
S04765,0,none,8,21915,21915
S04765,0,none,9,85049E,85049E
S04765,0,none,10,21790,21790
S04766,0,none,1,17012C,17012C
S04766,0,none,2,17012A,17012A
S04766,0,none,3,21993,21993
S04766,0,none,4,35648,35648
S04766,0,none,5,47504H,47504H
S04766,0,none,6,85194S,85194S
S04766,0,none,7,21990,21990
S04766,0,none,8,85231B,85231B
S04766,0,none,9,22342,22342
S04766,0,none,10,85032C,85032C
S04776,1,price_band_shift,1,22086,23355
S04776,1,price_band_shift,2,23198,22138
S04776,1,price_band_shift,3,23301,22086
S04776,1,price_band_shift,4,21915,23245
S04776,1,price_band_shift,5,23264,22960
S04776,1,price_band_shift,6,22621,23298
S04776,1,price_band_shift,7,22077,22835
S04776,1,price_band_shift,8,23318,22139
S04776,1,price_band_shift,9,22867,22111
S04776,1,price_band_shift,10,35970,23313
S04782,0,none,1,82494L,82494L
S04782,0,none,2,23215,23215
S04782,0,none,3,85123A,85123A
S04782,0,none,4,23322,23322
S04782,0,none,5,22158,22158
S04782,0,none,6,22086,22086
S04782,0,none,7,84347,84347
S04782,0,none,8,23301,23301
S04782,0,none,9,84879,84879
S04782,0,none,10,72800D,72800D
S04783,1,price_band_shift,1,22086,23356
S04783,1,price_band_shift,2,85123A,22624
S04783,1,price_band_shift,3,22203,47566
S04783,1,price_band_shift,4,21535,22941
S04783,1,price_band_shift,5,22904,21624
S04783,1,price_band_shift,6,22090,21533
S04783,1,price_band_shift,7,22495,22138
S04783,1,price_band_shift,8,21481,48129
S04783,1,price_band_shift,9,22727,21906
S04783,1,price_band_shift,10,22138,20679
S04788,0,none,1,23206,23206
S04788,0,none,2,20727,20727
S04788,0,none,3,21931,21931
S04788,0,none,4,22383,22383
S04788,0,none,5,20728,20728
S04788,0,none,6,22382,22382
S04788,0,none,7,22386,22386
S04788,0,none,8,22411,22411
S04788,0,none,9,20726,20726
S04788,0,none,10,85099F,85099F
S04794,0,none,1,23209,23209
S04794,0,none,2,20726,20726
S04794,0,none,3,22383,22383
S04794,0,none,4,20725,20725
S04794,0,none,5,23343,23343
S04794,0,none,6,22736,22736
S04794,0,none,7,20727,20727
S04794,0,none,8,23208,23208
S04794,0,none,9,22086,22086
S04794,0,none,10,23318,23318
S04795,0,none,1,22086,22086
S04795,0,none,2,22112,22112
S04795,0,none,3,22910,22910
S04795,0,none,4,85123A,85123A
S04795,0,none,5,22666,22666
S04795,0,none,6,22865,22865
S04795,0,none,7,22144,22144
S04795,0,none,8,22113,22113
S04795,0,none,9,84347,84347
S04795,0,none,10,23247,23247
S04797,0,none,1,21931,21931
S04797,0,none,2,23200,23200
S04797,0,none,3,23201,23201
S04797,0,none,4,23209,23209
S04797,0,none,5,23343,23343
S04797,0,none,6,85099F,85099F
S04797,0,none,7,22411,22411
S04797,0,none,8,21929,21929
S04797,0,none,9,22385,22385
S04797,0,none,10,21930,21930
S04800,0,none,1,22554,22554
S04800,0,none,2,22382,22382
S04800,0,none,3,23345,23345
S04800,0,none,4,23192,23192
S04800,0,none,5,21915,21915
S04800,0,none,6,22555,22555
S04800,0,none,7,23346,23346
S04800,0,none,8,22557,22557
S04800,0,none,9,21791,21791
S04800,0,none,10,22150,22150
S04812,0,none,1,22865,22865
S04812,0,none,2,22991,22991
S04812,0,none,3,21914,21914
S04812,0,none,4,22551,22551
S04812,0,none,5,23301,23301
S04812,0,none,6,23198,23198
S04812,0,none,7,20725,20725
S04812,0,none,8,22621,22621
S04812,0,none,9,22086,22086
S04812,0,none,10,22867,22867
S04813,0,none,1,21915,21915
S04813,0,none,2,22560,22560
S04813,0,none,3,20971,20971
S04813,0,none,4,23198,23198
S04813,0,none,5,22557,22557
S04813,0,none,6,85049E,85049E
S04813,0,none,7,22621,22621
S04813,0,none,8,20725,20725
S04813,0,none,9,22993,22993
S04813,0,none,10,21889,21889
S04827,1,price_band_shift,1,20971,22751
S04827,1,price_band_shift,2,22147,22940
S04827,1,price_band_shift,3,20972,20970
S04827,1,price_band_shift,4,23264,22086
S04827,1,price_band_shift,5,23263,22570
S04827,1,price_band_shift,6,22150,22139
S04827,1,price_band_shift,7,21889,23126
S04827,1,price_band_shift,8,22077,85123A
S04827,1,price_band_shift,9,22733,21912
S04827,1,price_band_shift,10,23198,22138
S04835,0,none,1,23570,23570
S04835,0,none,2,23351,23351
S04835,0,none,3,21914,21914
S04835,0,none,4,23198,23198
S04835,0,none,5,22561,22561
S04835,0,none,6,21889,21889
S04835,0,none,7,22560,22560
S04835,0,none,8,23192,23192
S04835,0,none,9,23084,23084
S04835,0,none,10,22966,22966
S04846,0,none,1,23356,23356
S04846,0,none,2,85123A,85123A
S04846,0,none,3,21755,21755
S04846,0,none,4,22111,22111
S04846,0,none,5,22114,22114
S04846,0,none,6,23298,23298
S04846,0,none,7,22470,22470
S04846,0,none,8,22720,22720
S04846,0,none,9,23426,23426
S04846,0,none,10,22835,22835
S04858,1,popularity_fallback,1,22086,85099B
S04858,1,popularity_fallback,2,22865,23355
S04858,1,popularity_fallback,3,85123A,22086
S04858,1,popularity_fallback,4,22666,23203
S04858,1,popularity_fallback,5,85099B,85123A
S04858,1,popularity_fallback,6,22113,22423
S04858,1,popularity_fallback,7,85152,84879
S04858,1,popularity_fallback,8,22111,23209
S04858,1,popularity_fallback,9,22867,20725
S04858,1,popularity_fallback,10,82482,22720
S04862,0,none,1,84596F,84596F
S04862,0,none,2,85071D,85071D
S04862,0,none,3,21158,21158
S04862,0,none,4,22577,22577
S04862,0,none,5,20992,20992
S04862,0,none,6,51014A,51014A
S04862,0,none,7,35923,35923
S04862,0,none,8,22094,22094
S04862,0,none,9,84077,84077
S04862,0,none,10,22066,22066
S04871,0,none,1,22086,22086
S04871,0,none,2,23321,23321
S04871,0,none,3,22865,22865
S04871,0,none,4,35970,35970
S04871,0,none,5,23332,23332
S04871,0,none,6,22141,22141
S04871,0,none,7,23323,23323
S04871,0,none,8,22866,22866
S04871,0,none,9,22867,22867
S04871,0,none,10,23439,23439
S04884,0,none,1,22630,22630
S04884,0,none,2,21791,21791
S04884,0,none,3,22563,22563
S04884,0,none,4,22621,22621
S04884,0,none,5,21915,21915
S04884,0,none,6,22620,22620
S04884,0,none,7,21889,21889
S04884,0,none,8,22991,22991
S04884,0,none,9,21892,21892
S04884,0,none,10,22382,22382
S04885,1,stale_index,1,23198,20725
S04885,1,stale_index,2,22865,20707
S04885,1,stale_index,3,20725,22558
S04885,1,stale_index,4,22553,22553
S04885,1,stale_index,5,21914,21731
S04885,1,stale_index,6,21992,22993
S04885,1,stale_index,7,22621,22630
S04885,1,stale_index,8,22739,21993
S04885,1,stale_index,9,22759,22662
S04885,1,stale_index,10,82567,21992
S04896,0,none,1,23247,23247
S04896,0,none,2,22666,22666
S04896,0,none,3,22867,22867
S04896,0,none,4,22730,22730
S04896,0,none,5,22940,22940
S04896,0,none,6,22866,22866
S04896,0,none,7,23320,23320
S04896,0,none,8,23234,23234
S04896,0,none,9,22699,22699
S04896,0,none,10,22747,22747
S04898,1,price_band_shift,1,23263,22086
S04898,1,price_band_shift,2,23218,90119
S04898,1,price_band_shift,3,21676,22867
S04898,1,price_band_shift,4,20725,20725
S04898,1,price_band_shift,5,85049A,84347
S04898,1,price_band_shift,6,23264,82567
S04898,1,price_band_shift,7,21889,22621
S04898,1,price_band_shift,8,22549,23301
S04898,1,price_band_shift,9,22621,71477
S04898,1,price_band_shift,10,23301,22470
S04922,0,none,1,23203,23203
S04922,0,none,2,20725,20725
S04922,0,none,3,21931,21931
S04922,0,none,4,22386,22386
S04922,0,none,5,22411,22411
S04922,0,none,6,23199,23199
S04922,0,none,7,21929,21929
S04922,0,none,8,90119,90119
S04922,0,none,9,22382,22382
S04922,0,none,10,22379,22379
S04928,0,none,1,23263,23263
S04928,0,none,2,21915,21915
S04928,0,none,3,23198,23198
S04928,0,none,4,22966,22966
S04928,0,none,5,23349,23349
S04928,0,none,6,85049A,85049A
S04928,0,none,7,23209,23209
S04928,0,none,8,22233,22233
S04928,0,none,9,22993,22993
S04928,0,none,10,23301,23301
S04935,1,stale_index,1,21175,21181
S04935,1,stale_index,2,21908,21166
S04935,1,stale_index,3,85152,82583
S04935,1,stale_index,4,21903,85099B
S04935,1,stale_index,5,21166,85123A
S04935,1,stale_index,6,23301,21908
S04935,1,stale_index,7,82567,85152
S04935,1,stale_index,8,82582,21174
S04935,1,stale_index,9,22672,82600
S04935,1,stale_index,10,82583,21907
S04948,1,stale_index,1,23321,20707
S04948,1,stale_index,2,82482,35915C
S04948,1,stale_index,3,23265,82482
S04948,1,stale_index,4,35970,22297
S04948,1,stale_index,5,22694,85099B
S04948,1,stale_index,6,22187,22464
S04948,1,stale_index,7,85123A,22285
S04948,1,stale_index,8,84879,22178
S04948,1,stale_index,9,85152,85123A
S04948,1,stale_index,10,23103,82567
S04949,1,popularity_fallback,1,85123A,85099B
S04949,1,popularity_fallback,2,22630,23355
S04949,1,popularity_fallback,3,23209,22086
S04949,1,popularity_fallback,4,20914,23203
S04949,1,popularity_fallback,5,23249,85123A
S04949,1,popularity_fallback,6,22086,22423
S04949,1,popularity_fallback,7,21175,84879
S04949,1,popularity_fallback,8,82482,23209
S04949,1,popularity_fallback,9,22666,20725
S04949,1,popularity_fallback,10,22467,22720
S04958,0,none,1,23344,23344
S04958,0,none,2,22077,22077
S04958,0,none,3,21671,21671
S04958,0,none,4,22865,22865
S04958,0,none,5,23209,23209
S04958,0,none,6,23264,23264
S04958,0,none,7,23198,23198
S04958,0,none,8,23351,23351
S04958,0,none,9,22910,22910
S04958,0,none,10,22554,22554
S04967,1,price_band_shift,1,22144,22940
S04967,1,price_band_shift,2,23103,22809
S04967,1,price_band_shift,3,23266,23129
S04967,1,price_band_shift,4,84347,22300
S04967,1,price_band_shift,5,22300,85123A
S04967,1,price_band_shift,6,23213,22086
S04967,1,price_band_shift,7,85039A,84347
S04967,1,price_band_shift,8,85049A,22139
S04967,1,price_band_shift,9,23215,84031B
S04967,1,price_band_shift,10,23301,22591
S04978,0,none,1,23202,23202
S04978,0,none,2,22386,22386
S04978,0,none,3,21931,21931
S04978,0,none,4,23201,23201
S04978,0,none,5,23199,23199
S04978,0,none,6,85099C,85099C
S04978,0,none,7,20725,20725
S04978,0,none,8,85099F,85099F
S04978,0,none,9,20712,20712
S04978,0,none,10,21930,21930
S04980,1,price_band_shift,1,22728,22191
S04980,1,price_band_shift,2,22730,22423
S04980,1,price_band_shift,3,22729,22728
S04980,1,price_band_shift,4,22112,23356
S04980,1,price_band_shift,5,22086,22624
S04980,1,price_band_shift,6,22371,23284
S04980,1,price_band_shift,7,22699,23316
S04980,1,price_band_shift,8,47566,22941
S04980,1,price_band_shift,9,22720,23342
S04980,1,price_band_shift,10,22467,22192
S04985,0,none,1,23296,23296
S04985,0,none,2,21992,21992
S04985,0,none,3,23266,23266
S04985,0,none,4,21327,21327
S04985,0,none,5,21993,21993
S04985,0,none,6,21915,21915
S04985,0,none,7,22197,22197
S04985,0,none,8,22966,22966
S04985,0,none,9,22077,22077
S04985,0,none,10,20983,20983
S04986,0,none,1,23264,23264
S04986,0,none,2,22142,22142
S04986,0,none,3,23265,23265
S04986,0,none,4,23198,23198
S04986,0,none,5,21914,21914
S04986,0,none,6,85049A,85049A
S04986,0,none,7,23301,23301
S04986,0,none,8,21992,21992
S04986,0,none,9,85049H,85049H
S04986,0,none,10,22733,22733
S04989,0,none,1,85150,85150
S04989,0,none,2,21908,21908
S04989,0,none,3,23426,23426
S04989,0,none,4,22086,22086
S04989,0,none,5,82583,82583
S04989,0,none,6,22865,22865
S04989,0,none,7,21174,21174
S04989,0,none,8,85123A,85123A
S04989,0,none,9,23355,23355
S04989,0,none,10,21165,21165
S04995,0,none,1,22867,22867
S04995,0,none,2,23439,23439
S04995,0,none,3,23301,23301
S04995,0,none,4,22632,22632
S04995,0,none,5,23266,23266
S04995,0,none,6,23296,23296
S04995,0,none,7,85049A,85049A
S04995,0,none,8,23198,23198
S04995,0,none,9,22074,22074
S04995,0,none,10,22077,22077
S04996,0,none,1,22727,22727
S04996,0,none,2,22467,22467
S04996,0,none,3,20914,20914
S04996,0,none,4,22371,22371
S04996,0,none,5,22086,22086
S04996,0,none,6,23229,23229
S04996,0,none,7,22730,22730
S04996,0,none,8,22666,22666
S04996,0,none,9,22551,22551
S04996,0,none,10,23242,23242
S05000,0,none,1,22866,22866
S05000,0,none,2,22867,22867
S05000,0,none,3,22633,22633
S05000,0,none,4,22086,22086
S05000,0,none,5,22632,22632
S05000,0,none,6,23301,23301
S05000,0,none,7,23265,23265
S05000,0,none,8,23209,23209
S05000,0,none,9,23351,23351
S05000,0,none,10,23503,23503
S05001,0,none,1,22865,22865
S05001,0,none,2,22557,22557
S05001,0,none,3,22086,22086
S05001,0,none,4,23301,23301
S05001,0,none,5,21914,21914
S05001,0,none,6,22950,22950
S05001,0,none,7,23319,23319
S05001,0,none,8,22554,22554
S05001,0,none,9,23343,23343
S05001,0,none,10,22966,22966
S05008,1,price_band_shift,1,22568,22940
S05008,1,price_band_shift,2,22273,23126
S05008,1,price_band_shift,3,22086,22138
S05008,1,price_band_shift,4,22750,22568
S05008,1,price_band_shift,5,90119,22750
S05008,1,price_band_shift,6,22144,23298
S05008,1,price_band_shift,7,22748,22654
S05008,1,price_band_shift,8,22150,37500
S05008,1,price_band_shift,9,22556,22623
S05008,1,price_band_shift,10,84375,85014B
S05014,0,none,1,90119,90119
S05014,0,none,2,22865,22865
S05014,0,none,3,85123A,85123A
S05014,0,none,4,22086,22086
S05014,0,none,5,22144,22144
S05014,0,none,6,84032B,84032B
S05014,0,none,7,22666,22666
S05014,0,none,8,22568,22568
S05014,0,none,9,22457,22457
S05014,0,none,10,22467,22467
S05040,0,none,1,20914,20914
S05040,0,none,2,21559,21559
S05040,0,none,3,21844,21844
S05040,0,none,4,22699,22699
S05040,0,none,5,21218,21218
S05040,0,none,6,21535,21535
S05040,0,none,7,21035,21035
S05040,0,none,8,85099B,85099B
S05040,0,none,9,22326,22326
S05040,0,none,10,22090,22090
S05041,0,none,1,21992,21992
S05041,0,none,2,22551,22551
S05041,0,none,3,21889,21889
S05041,0,none,4,23263,23263
S05041,0,none,5,23198,23198
S05041,0,none,6,22077,22077
S05041,0,none,7,22197,22197
S05041,0,none,8,22621,22621
S05041,0,none,9,23301,23301
S05041,0,none,10,23209,23209
S05050,0,none,1,20725,20725
S05050,0,none,2,22866,22866
S05050,0,none,3,23301,23301
S05050,0,none,4,23439,23439
S05050,0,none,5,23209,23209
S05050,0,none,6,22367,22367
S05050,0,none,7,20727,20727
S05050,0,none,8,22633,22633
S05050,0,none,9,85099B,85099B
S05050,0,none,10,22467,22467
S05063,0,none,1,22530,22530
S05063,0,none,2,22537,22537
S05063,0,none,3,22489,22489
S05063,0,none,4,22531,22531
S05063,0,none,5,21791,21791
S05063,0,none,6,21918,21918
S05063,0,none,7,22534,22534
S05063,0,none,8,22529,22529
S05063,0,none,9,21889,21889
S05063,0,none,10,23368,23368
S05067,0,none,1,23263,23263
S05067,0,none,2,23264,23264
S05067,0,none,3,35970,35970
S05067,0,none,4,23332,23332
S05067,0,none,5,23265,23265
S05067,0,none,6,22737,22737
S05067,0,none,7,22141,22141
S05067,0,none,8,23266,23266
S05067,0,none,9,22077,22077
S05067,0,none,10,22469,22469
S05068,0,none,1,22666,22666
S05068,0,none,2,22699,22699
S05068,0,none,3,22086,22086
S05068,0,none,4,22138,22138
S05068,0,none,5,22960,22960
S05068,0,none,6,20914,20914
S05068,0,none,7,22726,22726
S05068,0,none,8,23236,23236
S05068,0,none,9,85123A,85123A
S05068,0,none,10,22989,22989
S05073,0,none,1,23301,23301
S05073,0,none,2,22961,22961
S05073,0,none,3,21991,21991
S05073,0,none,4,23198,23198
S05073,0,none,5,84879,84879
S05073,0,none,6,22557,22557
S05073,0,none,7,23263,23263
S05073,0,none,8,22077,22077
S05073,0,none,9,21154,21154
S05073,0,none,10,84375,84375
S05085,0,none,1,23263,23263
S05085,0,none,2,85049E,85049E
S05085,0,none,3,22739,22739
S05085,0,none,4,22759,22759
S05085,0,none,5,23103,23103
S05085,0,none,6,22142,22142
S05085,0,none,7,85039B,85039B
S05085,0,none,8,22077,22077
S05085,0,none,9,22469,22469
S05085,0,none,10,84879,84879
S05095,1,price_band_shift,1,22865,23355
S05095,1,price_band_shift,2,23203,22138
S05095,1,price_band_shift,3,23439,22720
S05095,1,price_band_shift,4,23301,22940
S05095,1,price_band_shift,5,22144,22111
S05095,1,price_band_shift,6,23198,23313
S05095,1,price_band_shift,7,23318,23356
S05095,1,price_band_shift,8,85099B,23298
S05095,1,price_band_shift,9,22557,22960
S05095,1,price_band_shift,10,23247,23247
S05100,1,popularity_fallback,1,22382,85099B
S05100,1,popularity_fallback,2,82567,23355
S05100,1,popularity_fallback,3,20914,22086
S05100,1,popularity_fallback,4,23301,23203
S05100,1,popularity_fallback,5,22467,85123A
S05100,1,popularity_fallback,6,22077,22423
S05100,1,popularity_fallback,7,23157,84879
S05100,1,popularity_fallback,8,22630,23209
S05100,1,popularity_fallback,9,84375,20725
S05100,1,popularity_fallback,10,23198,22720
S05104,0,none,1,23264,23264
S05104,0,none,2,72818,72818
S05104,0,none,3,21818,21818
S05104,0,none,4,23263,23263
S05104,0,none,5,85035C,85035C
S05104,0,none,6,22573,22573
S05104,0,none,7,21034,21034
S05104,0,none,8,22909,22909
S05104,0,none,9,22306,22306
S05104,0,none,10,22603,22603
S05119,1,price_band_shift,1,22910,23314
S05119,1,price_band_shift,2,23319,23492
S05119,1,price_band_shift,3,23318,22689
S05119,1,price_band_shift,4,85123A,23313
S05119,1,price_band_shift,5,23312,22947
S05119,1,price_band_shift,6,84347,85048
S05119,1,price_band_shift,7,22144,22423
S05119,1,price_band_shift,8,23344,23356
S05119,1,price_band_shift,9,23247,22943
S05119,1,price_band_shift,10,23215,22580
S05136,0,none,1,22867,22867
S05136,0,none,2,22633,22633
S05136,0,none,3,22910,22910
S05136,0,none,4,22666,22666
S05136,0,none,5,23203,23203
S05136,0,none,6,23301,23301
S05136,0,none,7,85123A,85123A
S05136,0,none,8,23318,23318
S05136,0,none,9,22834,22834
S05136,0,none,10,23198,23198
S05138,0,none,1,85099B,85099B
S05138,0,none,2,82567,82567
S05138,0,none,3,22086,22086
S05138,0,none,4,22077,22077
S05138,0,none,5,23301,23301
S05138,0,none,6,84375,84375
S05138,0,none,7,22380,22380
S05138,0,none,8,22557,22557
S05138,0,none,9,22666,22666
S05138,0,none,10,22467,22467
S05140,0,none,1,20725,20725
S05140,0,none,2,23344,23344
S05140,0,none,3,23199,23199
S05140,0,none,4,23201,23201
S05140,0,none,5,21931,21931
S05140,0,none,6,22386,22386
S05140,0,none,7,23343,23343
S05140,0,none,8,23301,23301
S05140,0,none,9,22144,22144
S05140,0,none,10,21929,21929
S05145,0,none,1,23426,23426
S05145,0,none,2,85123A,85123A
S05145,0,none,3,22113,22113
S05145,0,none,4,21485,21485
S05145,0,none,5,22867,22867
S05145,0,none,6,84029G,84029G
S05145,0,none,7,22910,22910
S05145,0,none,8,21479,21479
S05145,0,none,9,84029E,84029E
S05145,0,none,10,22666,22666
S05148,1,price_band_shift,1,22630,22139
