slate_id,position,stock_code
S04627,5,85049G
S04627,6,20728
S04627,7,23159
S04627,8,23192
S04627,9,22739
S04627,10,22993
S04628,1,22384
S04628,2,23209
S04628,3,22382
S04628,4,23206
S04628,5,20727
S04628,6,20725
S04628,7,23207
S04628,8,20728
S04628,9,20726
S04628,10,85099B
S04629,1,85039A
S04629,2,21992
S04629,3,22074
S04629,4,21147
S04629,5,90119
S04629,6,82616C
S04629,7,23197
S04629,8,21990
S04629,9,85049H
S04629,10,85170D
S04630,1,22469
S04630,2,82482
S04630,3,84879
S04630,4,85123A
S04630,5,22296
S04630,6,22699
S04630,7,21166
S04630,8,22178
S04630,9,22294
S04630,10,22969
S04631,1,23352
S04631,2,23353
S04631,3,23375
S04631,4,21915
S04631,5,22733
S04631,6,23263
S04631,7,23350
S04631,8,22621
S04631,9,23349
S04631,10,23344
S04632,1,22382
S04632,2,22748
S04632,3,20725
S04632,4,22383
S04632,5,22629
S04632,6,21244
S04632,7,20727
S04632,8,22746
S04632,9,22384
S04632,10,22554
S04633,1,22086
S04633,2,23265
S04633,3,35970
S04633,4,23264
S04633,5,22469
S04633,6,22144
S04633,7,23344
S04633,8,23319
S04633,9,85123A
S04633,10,23103
S04634,1,22993
S04634,2,21212
S04634,3,23301
S04634,4,21231
S04634,5,20725
S04634,6,21992
S04634,7,23309
S04634,8,21676
S04634,9,23198
S04634,10,21914
S04635,1,23203
S04635,2,85123A
S04635,3,20728
S04635,4,23301
S04635,5,20725
S04635,6,84879
S04635,7,23206
S04635,8,22384
S04635,9,82482
S04635,10,85099B
S04636,1,21186
S04636,2,75131
S04636,3,21190
S04636,4,40003
S04636,5,84050
S04636,6,21210
S04636,7,20828
S04636,8,22694
S04636,9,21192
S04636,10,22411
S04637,1,22096
S04637,2,85071B
S04637,3,84596B
S04637,4,22092
S04637,5,47593B
S04637,6,85017B
S04637,7,22577
S04637,8,21158
S04637,9,23309
S04637,10,85032C
S04639,1,22297
S04639,2,84836
S04639,3,22295
S04639,4,21810
S04639,5,22156
S04639,6,22577
S04639,7,21823
S04639,8,22469
S04639,9,84879
S04639,10,21034
S04640,1,85099C
S04640,2,22382
S04640,3,22556
S04640,4,22865
S04640,5,22629
S04640,6,20713
S04640,7,22652
S04640,8,20728
S04640,9,21930
S04640,10,22551
S04642,1,22629
S04642,2,21733
S04642,3,20914
S04642,4,22470
S04642,5,21561
S04642,6,22970
S04642,7,22666
S04642,8,22766
S04642,9,84406B
S04642,10,22727
S04643,1,21181
S04643,2,85123A
S04643,3,21175
S04643,4,21165
S04643,5,21908
S04643,6,21907
S04643,7,21169
S04643,8,21174
S04643,9,21671
S04643,10,22666
S04644,1,85123A
S04644,2,21912
S04644,3,21164
S04644,4,22429
S04644,5,22090
S04644,6,22502
S04644,7,20914
S04644,8,22350
S04644,9,22138
S04644,10,15056N
S04645,1,23236
S04645,2,22630
S04645,3,85123A
S04645,4,23203
S04645,5,23156
S04645,6,23241
S04645,7,22989
S04645,8,22699
S04645,9,22720
S04645,10,20914
S04646,1,22697
S04646,2,85123A
S04646,3,22970
S04646,4,22639
S04646,5,22149
S04646,6,22798
S04646,7,84879
S04646,8,23176
S04646,9,82482
S04646,10,22630
S04647,1,23203
S04647,2,22382
S04647,3,23318
S04647,4,23300
S04647,5,22865
S04647,6,23247
S04647,7,23209
S04647,8,23493
S04647,9,23241
S04647,10,85099B
S04648,1,22384
S04648,2,22383
S04648,3,85099F
S04648,4,21931
S04648,5,20726
S04648,6,22382
S04648,7,22411
S04648,8,21930
S04648,9,21928
S04648,10,21231
S04649,1,22728
S04649,2,23318
S04649,3,22467
S04649,4,23247
S04649,5,23319
S04649,6,23203
S04649,7,22734
S04649,8,23311
S04649,9,22729
S04649,10,22865
S04650,1,22149
S04650,2,85123A
S04650,3,20727
S04650,4,84029E
S04650,5,22273
S04650,6,22910
S04650,7,22150
S04650,8,20713
S04650,9,22384
S04650,10,22113
S04651,1,22629
S04651,2,22551
S04651,3,21928
S04651,4,21936
S04651,5,22558
S04651,6,84879
S04651,7,22367
S04651,8,84375
S04651,9,20711
S04651,10,22147
S04652,1,20724
S04652,2,22208
S04652,3,20973
S04652,4,22355
S04652,5,22197
S04652,6,85032A
S04652,7,22116
S04652,8,21992
S04652,9,21790
S04652,10,20719
S04653,1,22729
S04653,2,85123A
S04653,3,23299
S04653,4,22722
S04653,5,22666
S04653,6,23154
S04653,7,22725
S04653,8,22699
S04653,9,20914
S04653,10,22960
S04654,1,20725
S04654,2,22382
S04654,3,20728
S04654,4,22383
S04654,5,23206
S04654,6,22662
S04654,7,22553
S04654,8,23209
S04654,9,21166
S04654,10,22993
S04655,1,20725
S04655,2,22629
S04655,3,22834
S04655,4,22551
S04655,5,20728
S04655,6,22748
S04655,7,22469
S04655,8,22382
S04655,9,22560
S04655,10,22961
S04656,1,85123A
S04656,2,21181
S04656,3,22470
S04656,4,22666
S04656,5,22113
S04656,6,22457
S04656,7,20914
S04656,8,21733
S04656,9,22699
S04656,10,22086
S04657,1,22722
S04657,2,21755
S04657,3,22727
S04657,4,22457
S04657,5,22960
S04657,6,22429
S04657,7,84406B
S04657,8,20914
S04657,9,21733
S04657,10,22191
S04658,1,85099B
S04658,2,22694
S04658,3,21672
S04658,4,21181
S04658,5,85123A
S04658,6,22865
S04658,7,22385
S04658,8,21929
S04658,9,22386
S04658,10,22411
S04661,1,85123A
S04661,2,22666
S04661,3,21181
S04661,4,22805
S04661,5,82482
S04661,6,85099B
S04661,7,22457
S04661,8,22727
S04661,9,22699
S04661,10,20914
S04663,1,22629
S04663,2,22659
S04663,3,22748
S04663,4,21731
S04663,5,22467
S04663,6,85123A
S04663,7,84375
S04663,8,22961
S04663,9,22973
S04663,10,22630
S04665,1,22745
S04665,2,22551
S04665,3,20728
S04665,4,21156
S04665,5,22561
S04665,6,22147
S04665,7,22961
S04665,8,22964
S04665,9,22272
S04665,10,22549
S04666,1,20725
S04666,2,23265
S04666,3,22383
S04666,4,22382
S04666,5,20727
S04666,6,23301
S04666,7,22865
S04666,8,23264
S04666,9,85099B
S04666,10,23203
S04667,1,21871
S04667,2,84836
S04667,3,22961
S04667,4,21355
S04667,5,84879
S04667,6,85123A
S04667,7,22558
S04667,8,37370
S04667,9,21166
S04667,10,21272
S04668,1,23263
S04668,2,21992
S04668,3,21818
S04668,4,23321
S04668,5,22233
S04668,6,72818
S04668,7,21136
S04668,8,35970
S04668,9,22187
S04668,10,22383
S04669,1,22551
S04669,2,22382
S04669,3,21731
S04669,4,22556
S04669,5,22554
S04669,6,22555
S04669,7,22621
S04669,8,22328
S04669,9,20725
S04669,10,21915
S04670,1,21790
S04670,2,22557
S04670,3,22560
S04670,4,21892
S04670,5,21210
S04670,6,72741
S04670,7,22482
S04670,8,21914
S04670,9,22909
S04670,10,22549
S04671,1,22469
S04671,2,22294
S04671,3,22297
S04671,4,22219
S04671,5,82552
S04671,6,84879
S04671,7,21232
S04671,8,22464
S04671,9,22147
S04671,10,21272
S04673,1,22725
S04673,2,23245
S04673,3,23237
S04673,4,23298
S04673,5,23240
S04673,6,85123A
S04673,7,47566
S04673,8,22326
S04673,9,23229
S04673,10,23238
S04674,1,22972
S04674,2,22659
S04674,3,22551
S04674,4,22629
S04674,5,22975
S04674,6,22382
S04674,7,22993
S04674,8,22555
S04674,9,23193
S04674,10,22556
S04675,1,20727
S04675,2,22382
S04675,3,20725
S04675,4,22383
S04675,5,23209
S04675,6,22384
S04675,7,21889
S04675,8,20728
S04675,9,23206
S04675,10,20726
S04676,1,22149
S04676,2,85123A
S04676,3,22722
S04676,4,22697
S04676,5,22554
S04676,6,22666
S04676,7,20725
S04676,8,22090
S04676,9,22557
S04676,10,22993
S04677,1,22867
S04677,2,21181
S04677,3,22659
S04677,4,22699
S04677,5,22748
S04677,6,22666
S04677,7,22834
S04677,8,85099B
S04677,9,85123A
S04677,10,22556
S04678,1,22699
S04678,2,23203
S04678,3,22726
S04678,4,22910
S04678,5,22666
S04678,6,85123A
S04678,7,20914
S04678,8,23336
S04678,9,23355
S04678,10,22940
S04679,1,22300
S04679,2,22697
S04679,3,85123A
S04679,4,22303
S04679,5,22084
S04679,6,22659
S04679,7,21155
S04679,8,22666
S04679,9,82001S
S04679,10,21535
S04680,1,22621
S04680,2,21914
S04680,3,23301
S04680,4,22620
S04680,5,82567
S04680,6,23263
S04680,7,21889
S04680,8,22077
S04680,9,22074
S04680,10,22144
S04681,1,21166
S04681,2,22147
S04681,3,85123A
S04681,4,85152
S04681,5,22834
S04681,6,22666
S04681,7,22570
S04681,8,82600
S04681,9,22748
S04681,10,21165
S04682,1,21244
S04682,2,20725
S04682,3,21931
S04682,4,20674
S04682,5,20677
S04682,6,85099F
S04682,7,21245
S04682,8,21243
S04682,9,22367
S04682,10,22629
S04683,1,22382
S04683,2,20727
S04683,3,22383
S04683,4,22384
S04683,5,22553
S04683,6,22865
S04683,7,20725
S04683,8,22556
S04683,9,22629
S04683,10,20728
S04684,1,21175
S04684,2,20727
S04684,3,22694
S04684,4,22557
S04684,5,22147
S04684,6,22865
S04684,7,85123A
S04684,8,21232
S04684,9,21210
S04684,10,85099B
S04685,1,85123A
S04685,2,22090
S04685,3,85099B
S04685,4,20914
S04685,5,22470
S04685,6,20725
S04685,7,21535
S04685,8,22667
S04685,9,82494L
S04685,10,84997D
S04686,1,22383
S04686,2,20726
S04686,3,22865
S04686,4,23206
S04686,5,22384
S04686,6,23343
S04686,7,23203
S04686,8,23207
S04686,9,23208
S04686,10,21914
S04687,1,22865
S04687,2,22630
S04687,3,22867
S04687,4,85099B
S04687,5,22666
S04687,6,22910
S04687,7,22470
S04687,8,21481
S04687,9,22748
S04687,10,21733
S04688,1,20725
S04688,2,23209
S04688,3,22383
S04688,4,22384
S04688,5,85099F
S04688,6,20728
S04688,7,20712
S04688,8,20727
S04688,9,21929
S04688,10,22385
S04689,1,85099B
S04689,2,22730
S04689,3,23198
S04689,4,22086
S04689,5,23301
S04689,6,22467
S04689,7,22865
S04689,8,22630
S04689,9,23209
S04689,10,23493
S04691,1,22386
S04691,2,22384
S04691,3,21931
S04691,4,22077
S04691,5,85099F
S04691,6,22469
S04691,7,22383
S04691,8,22089
S04691,9,84879
S04691,10,22382
S04692,1,20725
S04692,2,21243
S04692,3,22488
S04692,4,21531
S04692,5,23192
S04692,6,22993
S04692,7,23241
S04692,8,21731
S04692,9,21122
S04692,10,23321
S04695,1,85123A
S04695,2,22588
S04695,3,22470
S04695,4,22158
S04695,5,84879
S04695,6,22739
S04695,7,22867
S04695,8,84836
S04695,9,22575
S04695,10,35970
S04696,1,22086
S04696,2,23175
S04696,3,22865
S04696,4,23301
S04696,5,82482
S04696,6,22910
S04696,7,23319
S04696,8,23209
S04696,9,22077
S04696,10,23344
S04697,1,23209
S04697,2,23198
S04697,3,22865
S04697,4,22077
S04697,5,20728
S04697,6,22367
S04697,7,20727
S04697,8,22621
S04697,9,23321
S04697,10,22551
S04698,1,22147
S04698,2,22585
S04698,3,21791
S04698,4,22652
S04698,5,22557
S04698,6,84380
S04698,7,21232
S04698,8,22149
S04698,9,22620
S04698,10,22551
S04699,1,82483
S04699,2,85014B
S04699,3,21754
S04699,4,22169
S04699,5,85064
S04699,6,22456
S04699,7,20685
S04699,8,22112
S04699,9,22795
S04699,10,22189
S04700,1,22555
S04700,2,85099B
S04700,3,22382
S04700,4,47591D
S04700,5,22652
S04700,6,22865
S04700,7,20727
S04700,8,22629
S04700,9,22759
S04700,10,20725
S04702,1,85099B
S04702,2,23208
S04702,3,21931
S04702,4,22386
S04702,5,22411
S04702,6,21929
S04702,7,84879
S04702,8,23199
S04702,9,85099C
S04702,10,21937
S04703,1,23206
S04703,2,22383
S04703,3,20725
S04703,4,23207
S04703,5,23208
S04703,6,20727
S04703,7,20728
S04703,8,20723
S04703,9,85099B
S04703,10,23199
S04705,1,20725
S04705,2,85152
S04705,3,22865
S04705,4,22383
S04705,5,22384
S04705,6,85123A
S04705,7,21174
S04705,8,20728
S04705,9,22662
S04705,10,22147
S04706,1,22384
S04706,2,20728
S04706,3,23209
S04706,4,20727
S04706,5,20725
S04706,6,22383
S04706,7,23207
S04706,8,82600
S04706,9,85099B
S04706,10,23206
S04707,1,22993
S04707,2,22382
S04707,3,22966
S04707,4,22554
S04707,5,20972
S04707,6,47591D
S04707,7,21080
S04707,8,21889
S04707,9,22197
S04707,10,22630
S04708,1,22555
S04708,2,20726
S04708,3,22553
S04708,4,21731
S04708,5,85099B
S04708,6,22382
S04708,7,22384
S04708,8,22242
S04708,9,22329
S04708,10,22383
S04709,1,20676
S04709,2,21242
S04709,3,22554
S04709,4,21121
S04709,5,22561
S04709,6,21731
S04709,7,22382
S04709,8,22556
S04709,9,21240
S04709,10,22563
S04710,1,20725
S04710,2,23301
S04710,3,23203
S04710,4,82482
S04710,5,20728
S04710,6,23206
S04710,7,22384
S04710,8,23209
S04710,9,22383
S04710,10,85099B
S04711,1,85123A
S04711,2,22866
S04711,3,84029G
S04711,4,21733
S04711,5,82482
S04711,6,22470
S04711,7,22666
S04711,8,84406B
S04711,9,21181
S04711,10,22457
S04712,1,22961
S04712,2,22469
S04712,3,85099B
S04712,4,22551
S04712,5,22558
S04712,6,21169
S04712,7,84988
S04712,8,21210
S04712,9,22382
S04712,10,21174
S04713,1,22644
S04713,2,72800E
S04713,3,21328
S04713,4,22866
S04713,5,22068
S04713,6,21232
S04713,7,47593B
S04713,8,22650
S04713,9,72741
S04713,10,72816
S04714,1,21535
S04714,2,22646
S04714,3,20725
S04714,4,22645
S04714,5,22551
S04714,6,22077
S04714,7,85099B
S04714,8,21210
S04714,9,84879
S04714,10,22488
S04715,1,22865
S04715,2,23344
S04715,3,22910
S04715,4,22470
S04715,5,23301
S04715,6,23321
S04715,7,23203
S04715,8,82482
S04715,9,21181
S04715,10,82567
S04716,1,85099B
S04716,2,22551
S04716,3,21210
S04716,4,20727
S04716,5,20725
S04716,6,22553
S04716,7,22383
S04716,8,22630
S04716,9,21211
S04716,10,20972
S04717,1,23206
S04717,2,22382
S04717,3,20725
S04717,4,22383
S04717,5,20728
S04717,6,22384
S04717,7,23208
S04717,8,20727
S04717,9,20726
S04717,10,22630
S04718,1,85231G
S04718,2,21098
S04718,3,21034
S04718,4,85049A
S04718,5,22065
S04718,6,21009
S04718,7,22738
S04718,8,21823
S04718,9,35610B
S04718,10,21591
S04719,1,23170
S04719,2,23171
S04719,3,23175
S04719,4,23172
S04719,5,23163
S04719,6,23174
S04719,7,23161
S04719,8,23203
S04719,9,84879
S04719,10,22630
S04720,1,23029
S04720,2,23035
S04720,3,23034
S04720,4,23209
S04720,5,84879
S04720,6,23033
S04720,7,23321
S04720,8,23301
S04720,9,20728
S04720,10,20725
S04721,1,22727
S04721,2,85123A
S04721,3,22720
S04721,4,22699
S04721,5,22550
S04721,6,22842
S04721,7,22960
S04721,8,22666
S04721,9,22328
S04721,10,22457
S04722,1,23206
S04722,2,22630
S04722,3,22554
S04722,4,20726
S04722,5,22383
S04722,6,23207
S04722,7,23208
S04722,8,20727
S04722,9,22431
S04722,10,22551
S04723,1,21243
S04723,2,20677
S04723,3,21669
S04723,4,22551
S04723,5,22243
S04723,6,22630
S04723,7,22771
S04723,8,22432
S04723,9,22382
S04723,10,21731
S04724,1,21166
S04724,2,21165
S04724,3,21175
S04724,4,20658
S04724,5,21908
S04724,6,22412
S04724,7,82583
S04724,8,82582
S04724,9,21733
S04724,10,20654
S04725,1,20725
S04725,2,22084
S04725,3,84879
S04725,4,22088
S04725,5,23206
S04725,6,22993
S04725,7,21122
S04725,8,85123A
S04725,9,23084
S04725,10,22554
S04726,1,22384
S04726,2,22386
S04726,3,20725
S04726,4,85099F
S04726,5,22411
S04726,6,85099C
S04726,7,85123A
S04726,8,21928
S04726,9,22385
S04726,10,22470
S04727,1,85123A
S04727,2,22697
S04727,3,22457
S04727,4,22666
S04727,5,22470
S04727,6,22570
S04727,7,21181
S04727,8,21733
S04727,9,84406B
S04727,10,82482
S04728,1,22551
S04728,2,22382
S04728,3,22556
S04728,4,20725
S04728,5,22621
S04728,6,21731
S04728,7,21791
S04728,8,20726
S04728,9,22384
S04728,10,22561
S04729,1,85123A
S04729,2,72802B
S04729,3,82494L
S04729,4,22766
S04729,5,22173
S04729,6,23298
S04729,7,22588
S04729,8,21380
S04729,9,72807A
S04729,10,21470
S04730,1,21232
S04730,2,22966
S04730,3,84988
S04730,4,84050
S04730,5,37446
S04730,6,22469
S04730,7,47559B
S04730,8,37447
S04730,9,22961
S04730,10,21355
S04731,1,22383
S04731,2,20728
S04731,3,20726
S04731,4,21559
S04731,5,22551
S04731,6,21931
S04731,7,22352
S04731,8,22554
S04731,9,22367
S04731,10,22386
S04732,1,85099B
S04732,2,22629
S04732,3,22383
S04732,4,21156
S04732,5,22961
S04732,6,22558
S04732,7,20725
S04732,8,22667
S04732,9,22077
S04732,10,20751
S04733,1,22757
S04733,2,23077
S04733,3,22646
S04733,4,72351A
S04733,5,21439
S04733,6,16225
S04733,7,23192
S04733,8,21175
S04733,9,22383
S04733,10,21867
S04734,1,22294
S04734,2,22469
S04734,3,21791
S04734,4,84836
S04734,5,22178
S04734,6,20725
S04734,7,84946
S04734,8,22464
S04734,9,22558
S04734,10,22528
S04735,1,22630
S04735,2,22955
S04735,3,84375
S04735,4,22554
S04735,5,21156
S04735,6,22328
S04735,7,22077
S04735,8,20725
S04735,9,22621
S04735,10,21559
S04736,1,20725
S04736,2,22867
S04736,3,22382
S04736,4,23209
S04736,5,20728
S04736,6,23301
S04736,7,22383
S04736,8,85099B
S04736,9,23206
S04736,10,23439
S04737,1,21668
S04737,2,21231
S04737,3,21669
S04737,4,22469
S04737,5,20972
S04737,6,84879
S04737,7,22528
S04737,8,22558
S04737,9,21080
S04737,10,22646
S04738,1,85123A
S04738,2,22727
S04738,3,21481
S04738,4,84029G
S04738,5,22113
S04738,6,22666
S04738,7,21479
S04738,8,21484
S04738,9,22470
S04738,10,22835
S04739,1,22555
S04739,2,20725
S04739,3,22557
S04739,4,22382
S04739,5,22629
S04739,6,20728
S04739,7,23198
S04739,8,23209
S04739,9,20726
S04739,10,20727
S04740,1,22384
S04740,2,84879
S04740,3,85099B
S04740,4,22457
S04740,5,22804
S04740,6,82482
S04740,7,22296
S04740,8,85152
S04740,9,84978
S04740,10,22855
S04741,1,21929
S04741,2,85099C
S04741,3,20728
S04741,4,22384
S04741,5,20727
S04741,6,20726
S04741,7,85123A
S04741,8,21174
S04741,9,22629
S04741,10,21165
S04742,1,85099B
S04742,2,23321
S04742,3,85152
S04742,4,23343
S04742,5,23203
S04742,6,21733
S04742,7,23329
S04742,8,22411
S04742,9,23301
S04742,10,82482
S04743,1,22112
S04743,2,22139
S04743,3,21733
S04743,4,22619
S04743,5,84029G
S04743,6,22910
S04743,7,21485
S04743,8,21488
S04743,9,22666
S04743,10,22750
S04745,1,85123A
S04745,2,22386
S04745,3,22666
S04745,4,22413
S04745,5,20914
S04745,6,21936
S04745,7,22084
S04745,8,22697
S04745,9,47566
S04745,10,22457
S04746,1,21937
S04746,2,47566B
S04746,3,21931
S04746,4,21733
S04746,5,22457
S04746,6,22722
S04746,7,85014B
S04746,8,82482
S04746,9,21033
S04746,10,85099C
S04747,1,22523
S04747,2,21210
S04747,3,21121
S04747,4,22383
S04747,5,22528
S04747,6,21080
S04747,7,84992
S04747,8,21232
S04747,9,22556
S04747,10,22558
S04750,1,21232
S04750,2,22551
S04750,3,22644
S04750,4,22055
S04750,5,22561
S04750,6,22756
S04750,7,22630
S04750,8,22646
S04750,9,20725
S04750,10,37447
S04751,1,23203
S04751,2,21175
S04751,3,23209
S04751,4,23201
S04751,5,20725
S04751,6,23199
S04751,7,82582
S04751,8,23301
S04751,9,22411
S04751,10,23206
S04752,1,82494L
S04752,2,22084
S04752,3,20914
S04752,4,22666
S04752,5,22457
S04752,6,22804
S04752,7,21428
S04752,8,47566
S04752,9,21175
S04752,10,22699
S04753,1,85049E
S04753,2,84378
S04753,3,22383
S04753,4,22077
S04753,5,22435
S04753,6,21429
S04753,7,22315
S04753,8,20724
S04753,9,22469
S04753,10,21121
S04754,1,22698
S04754,2,85099B
S04754,3,23202
S04754,4,22666
S04754,5,23209
S04754,6,23201
S04754,7,22961
S04754,8,21929
S04754,9,23236
S04754,10,20725
S04755,1,22739
S04755,2,22746
S04755,3,22469
S04755,4,22757
S04755,5,22147
S04755,6,22629
S04755,7,22834
S04755,8,22961
S04755,9,22086
S04755,10,20754
S04756,1,84879
S04756,2,22295
S04756,3,84836
S04756,4,22469
S04756,5,23147
S04756,6,22178
S04756,7,23171
S04756,8,22384
S04756,9,84978
S04756,10,21172
S04757,1,85123A
S04757,2,22470
S04757,3,22363
S04757,4,22090
S04757,5,82494L
S04757,6,22389
S04757,7,72351B
S04757,8,22362
S04757,9,22666
S04757,10,21164
S04758,1,22865
S04758,2,23203
S04758,3,22910
S04758,4,20725
S04758,5,23319
S04758,6,85099B
S04758,7,23301
S04758,8,23209
S04758,9,23439
S04758,10,22383
S04759,1,21232
S04759,2,22560
S04759,3,22551
S04759,4,22620
S04759,5,21210
S04759,6,20725
S04759,7,22521
S04759,8,22197
S04759,9,21790
S04759,10,22759
S04760,1,22142
S04760,2,23264
S04760,3,21915
S04760,4,23198
S04760,5,22077
S04760,6,22991
S04760,7,35970
S04760,8,22621
S04760,9,23192
S04760,10,22966
S04761,1,22633
S04761,2,22553
S04761,3,22866
S04761,4,85099B
S04761,5,85123A
S04761,6,22867
S04761,7,22632
S04761,8,22557
S04761,9,20963
S04761,10,21181
S04762,1,21181
S04762,2,85123A
S04762,3,21908
S04762,4,21166
S04762,5,82600
S04762,6,21175
S04762,7,85152
S04762,8,21165
S04762,9,82599
S04762,10,82583
S04763,1,23209
S04763,2,22961
S04763,3,23301
S04763,4,22558
S04763,5,23192
S04763,6,84879
S04763,7,21122
S04763,8,23306
S04763,9,22993
S04763,10,22630
S04764,1,22470
S04764,2,21181
S04764,3,22867
S04764,4,21733
S04764,5,22158
S04764,6,21166
S04764,7,22694
S04764,8,22910
S04764,9,22866
S04764,10,85152
S04767,1,90119
S04767,2,22141
S04767,3,82567
S04767,4,22086
S04767,5,23301
S04767,6,21147
S04767,7,22077
S04767,8,21908
S04767,9,84375
S04767,10,22993
S04768,1,22736
S04768,2,84879
S04768,3,22734
S04768,4,22738
S04768,5,22469
S04768,6,22867
S04768,7,22082
S04768,8,85123A
S04768,9,22557
S04768,10,22759
S04769,1,20725
S04769,2,22555
S04769,3,21731
S04769,4,22383
S04769,5,22553
S04769,6,22384
S04769,7,20726
S04769,8,21559
S04769,9,21429
S04769,10,20727
S04770,1,21725
S04770,2,22528
S04770,3,21220
S04770,4,22435
S04770,5,21431
S04770,6,21948
S04770,7,22399
S04770,8,22647
S04770,9,21974
S04770,10,84946
S04771,1,22739
S04771,2,22866
S04771,3,85123A
S04771,4,22086
S04771,5,85099B
S04771,6,22144
S04771,7,22834
S04771,8,84879
S04771,9,22745
S04771,10,22082
S04772,1,22842
S04772,2,22371
S04772,3,22192
S04772,4,22666
S04772,5,22841
S04772,6,22837
S04772,7,22910
S04772,8,22624
S04772,9,22699
S04772,10,22852
S04773,1,22556
S04773,2,21535
S04773,3,22561
S04773,4,85123A
S04773,5,22558
S04773,6,22367
S04773,7,20725
S04773,8,22551
S04773,9,21210
S04773,10,20914
S04774,1,22469
S04774,2,35970
S04774,3,21669
S04774,4,23301
S04774,5,23103
S04774,6,22077
S04774,7,23332
S04774,8,84836
S04774,9,20725
S04774,10,23198
S04775,1,22382
S04775,2,85123A
S04775,3,21481
S04775,4,21242
S04775,5,85099B
S04775,6,22910
S04775,7,22666
S04775,8,22748
S04775,9,22867
S04775,10,22652
S04777,1,22383
S04777,2,23199
S04777,3,20725
S04777,4,21181
S04777,5,20727
S04777,6,21166
S04777,7,20728
S04777,8,22384
S04777,9,22382
S04777,10,85152
S04778,1,82494L
S04778,2,22114
S04778,3,21175
S04778,4,22086
S04778,5,23439
S04778,6,22457
S04778,7,20914
S04778,8,82482
S04778,9,22113
S04778,10,22666
S04779,1,22630
S04779,2,85123A
S04779,3,22726
S04779,4,22961
S04779,5,22558
S04779,6,84879
S04779,7,84375
S04779,8,20914
S04779,9,22666
S04779,10,21181
S04780,1,22560
S04780,2,22548
S04780,3,22554
S04780,4,22149
S04780,5,22564
S04780,6,22621
S04780,7,20972
S04780,8,21915
S04780,9,22993
S04780,10,22382
S04781,1,21914
S04781,2,22549
S04781,3,22142
S04781,4,22738
S04781,5,22077
S04781,6,22621
S04781,7,22653
S04781,8,85049A
S04781,9,20971
S04781,10,22086
S04784,1,23243
S04784,2,47566
S04784,3,23245
S04784,4,22627
S04784,5,23298
S04784,6,20914
S04784,7,22727
S04784,8,85123A
S04784,9,22667
S04784,10,22989
S04785,1,20725
S04785,2,22666
S04785,3,84879
S04785,4,22382
S04785,5,22383
S04785,6,20727
S04785,7,20726
S04785,8,47591D
S04785,9,22149
S04785,10,85123A
S04786,1,85099B
S04786,2,85123A
S04786,3,20682
S04786,4,22961
S04786,5,22727
S04786,6,22380
S04786,7,84375
S04786,8,20725
S04786,9,22467
S04786,10,22629
S04787,1,22866
S04787,2,85099B
S04787,3,22667
S04787,4,22384
S04787,5,22834
S04787,6,22730
S04787,7,22629
S04787,8,21531
S04787,9,22910
S04787,10,20914
S04789,1,22386
S04789,2,22367
S04789,3,21027
S04789,4,21928
S04789,5,20713
S04789,6,22383
S04789,7,22557
S04789,8,22865
S04789,9,22385
S04789,10,20711
S04790,1,23263
S04790,2,23352
S04790,3,23265
S04790,4,23217
S04790,5,35970
S04790,6,23210
S04790,7,85049A
S04790,8,22144
S04790,9,23343
S04790,10,23198
S04791,1,22469
S04791,2,20972
S04791,3,22961
S04791,4,21673
S04791,5,21156
S04791,6,22548
S04791,7,84879
S04791,8,21181
S04791,9,22558
S04791,10,85099B
S04792,1,22686
S04792,2,22670
S04792,3,22629
S04792,4,22672
S04792,5,22557
S04792,6,21181
S04792,7,22675
S04792,8,85099B
S04792,9,22867
S04792,10,22652
S04793,1,21175
S04793,2,21231
S04793,3,22470
S04793,4,21166
S04793,5,22866
S04793,6,82600
S04793,7,22296
S04793,8,84836
S04793,9,21908
S04793,10,85099B
S04796,1,21733
S04796,2,21166
S04796,3,82600
S04796,4,84997B
S04796,5,22457
S04796,6,82494L
S04796,7,22804
S04796,8,20914
S04796,9,21175
S04796,10,21865
S04798,1,22662
S04798,2,22663
S04798,3,23208
S04798,4,23207
S04798,5,22557
S04798,6,21559
S04798,7,21166
S04798,8,47591D
S04798,9,22556
S04798,10,22558
S04799,1,85123A
S04799,2,22364
S04799,3,20914
S04799,4,22090
S04799,5,82482
S04799,6,22584
S04799,7,21164
S04799,8,21535
S04799,9,21936
S04799,10,22353
S04801,1,21122
S04801,2,22719
S04801,3,22560
S04801,4,22241
S04801,5,22937
S04801,6,84569A
S04801,7,22972
S04801,8,85208
S04801,9,22993
S04801,10,21204
S04802,1,22867
S04802,2,22866
S04802,3,22865
S04802,4,22557
S04802,5,22652
S04802,6,85099B
S04802,7,84879
S04802,8,85123A
S04802,9,21668
S04802,10,22739
S04803,1,84596F
S04803,2,84378
S04803,3,21239
S04803,4,21791
S04803,5,22907
S04803,6,20727
S04803,7,22557
S04803,8,22252
S04803,9,21122
S04803,10,22558
S04804,1,22514
S04804,2,85123A
S04804,3,22515
S04804,4,22470
S04804,5,22086
S04804,6,22516
S04804,7,22866
S04804,8,22551
S04804,9,85099B
S04804,10,22149
S04805,1,85049B
S04805,2,22469
S04805,3,82482
S04805,4,22077
S04805,5,22296
S04805,6,22384
S04805,7,84879
S04805,8,21328
S04805,9,85123A
S04805,10,85049F
S04806,1,20725
