strategy_id,arena_id,family,skill,oos_sharpe
S03827,A040,breakout,0,-0.3548
S03828,A140,trend,1,1.3454
S03829,A079,meanrev,1,0.0743
S03830,A111,meanrev,0,0.9581
S03831,A077,trend,0,1.8697
S03834,A097,meanrev,1,2.5811
S03837,A122,trend,0,1.5248
S03840,A055,trend,1,1.546
S03841,A113,trend,0,-0.7242
S03842,A077,meanrev,1,2.2809
S03843,A068,trend,0,1.5346
S03845,A074,voltimer,1,3.5689
S03847,A070,voltimer,0,-0.2519
S03848,A097,meanrev,1,2.1131
S03851,A070,voltimer,0,0.2811
S03852,A091,voltimer,0,2.5979
S03853,A037,voltimer,0,0.9249
S03855,A044,breakout,0,0.1725
S03857,A026,breakout,0,0.3805
S03858,A077,meanrev,0,2.776
S03859,A135,trend,0,-0.3964
S03860,A142,voltimer,0,-0.8451
S03861,A074,meanrev,1,0.3029
S03865,A070,breakout,1,0.3044
S03866,A063,trend,1,0.8136
S03868,A002,breakout,0,-1.472
S03869,A160,trend,0,1.5506
S03870,A017,voltimer,1,2.7518
S03872,A160,meanrev,0,0.3047
S03875,A087,voltimer,1,2.5325
S03877,A138,meanrev,0,0.0
S03878,A116,breakout,0,-2.4654
S03879,A160,meanrev,1,0.0356
S03880,A021,breakout,1,1.4742
S03881,A140,voltimer,0,0.2397
S03882,A151,trend,1,1.7205
S03886,A015,voltimer,1,1.6116
S03888,A124,meanrev,0,0.1606
S03889,A050,voltimer,0,1.2734
S03891,A021,meanrev,1,0.6645
S03892,A122,breakout,0,1.4537
S03894,A075,voltimer,0,-0.9545
S03896,A002,voltimer,1,0.7278
S03897,A054,voltimer,1,1.1763
S03899,A151,breakout,1,1.9086
S03900,A013,meanrev,1,-0.1355
S03902,A063,trend,1,0.0567
S03906,A150,trend,1,-0.0495
S03907,A113,meanrev,0,2.3756
S03909,A015,breakout,0,0.8609
S03911,A001,trend,1,1.1195
S03912,A026,meanrev,0,0.1504
S03913,A028,trend,1,1.2003
S03914,A044,breakout,1,-0.0389
S03917,A075,meanrev,0,0.4795
S03920,A048,meanrev,0,1.9361
S03921,A139,breakout,1,0.8095
S03922,A009,meanrev,1,2.6211
S03924,A064,meanrev,1,1.2254
S03926,A139,trend,0,1.0754
S03927,A068,breakout,0,1.3069
S03930,A013,breakout,0,1.4031
S03932,A040,breakout,0,-0.3548
S03935,A092,meanrev,1,-0.8249
S03936,A077,voltimer,1,2.0713
S03938,A160,voltimer,0,0.9459
S03940,A015,voltimer,1,2.7967
S03941,A097,breakout,0,0.3456
S03942,A051,meanrev,0,-0.9588
S03943,A066,trend,1,-1.1916
S03944,A086,meanrev,1,3.5429
S03945,A105,breakout,1,2.6008
S03947,A110,breakout,1,-0.0228
S03949,A153,breakout,1,1.4022
S03950,A103,meanrev,0,0.9617
S03952,A061,breakout,0,0.9139
S03953,A075,trend,0,0.3462
S03958,A026,trend,1,-0.7912
S03959,A071,voltimer,1,2.5155
S03964,A039,voltimer,0,-1.7969
S03969,A131,voltimer,0,1.204
S03970,A094,voltimer,0,1.6957
S03971,A150,voltimer,1,-0.0294
S03972,A066,meanrev,1,0.01
S03974,A103,breakout,0,0.6127
S03975,A113,meanrev,1,2.5139
S03976,A049,trend,0,-0.2166
S03979,A113,trend,0,-0.6744
S03980,A010,trend,0,1.9026
S03981,A101,trend,1,0.3054
S03983,A103,trend,0,0.0948
S03984,A061,trend,1,-0.3254
S03985,A026,trend,0,0.169
S03988,A116,breakout,1,-1.9071
S03990,A070,voltimer,0,-0.4737
S03991,A091,trend,0,0.2275
S03993,A052,trend,1,0.8235
S03994,A049,trend,0,-0.3376
S03995,A155,breakout,0,0.3603
S03997,A066,trend,0,-1.6682
S03998,A082,meanrev,0,-0.5468
S04001,A094,breakout,0,1.0983
S04002,A101,meanrev,0,0.9521
S04003,A105,voltimer,0,1.391
S04004,A082,breakout,1,2.4604
S04005,A068,breakout,0,1.5131
S04006,A144,trend,1,1.4808
S04007,A100,trend,1,1.1394
S04008,A135,meanrev,0,-0.5265
S04009,A071,breakout,1,1.6316
S04014,A060,voltimer,1,1.0993
S04015,A086,voltimer,1,1.5063
S04016,A050,meanrev,0,-1.7439
S04017,A075,breakout,1,0.1553
S04018,A126,meanrev,0,0.7789
S04019,A024,trend,1,-0.0262
S04023,A060,breakout,0,2.2415
S04025,A135,meanrev,1,-0.636
S04026,A101,trend,0,0.1505
S04029,A090,meanrev,0,0.2359
S04030,A052,trend,1,1.3921
S04031,A049,meanrev,0,0.1951
S04033,A093,breakout,0,0.8816
S04034,A068,meanrev,0,-0.0935
S04035,A138,voltimer,1,2.6519
S04036,A150,meanrev,0,1.2306
S04037,A122,breakout,1,1.6839
S04039,A046,trend,1,0.6253
S04040,A079,voltimer,0,2.105
S04043,A087,meanrev,0,-2.1743
S04044,A020,trend,0,0.6657
S04045,A138,trend,0,-1.3155
S04046,A151,trend,1,0.5204
S04047,A083,meanrev,1,0.9312
S04048,A021,breakout,0,0.5574
S04050,A063,breakout,0,0.0318
S04051,A138,breakout,0,-0.3611
S04052,A124,breakout,0,0.2301
S04053,A081,voltimer,0,2.1317
S04054,A114,breakout,0,0.7112
S04056,A027,meanrev,0,1.0108
S04057,A085,breakout,1,0.6694
S04058,A160,breakout,0,1.6621
S04060,A010,meanrev,0,-0.9526
S04061,A108,voltimer,1,3.1651
S04062,A071,trend,1,2.0887
S04063,A159,meanrev,0,0.9188
S04064,A151,trend,0,1.1273
S04065,A116,voltimer,0,0.7994
S04067,A052,meanrev,0,0.7935
S04068,A068,trend,1,2.0329
S04072,A092,breakout,0,-0.7664
S04073,A068,trend,0,2.0904
S04074,A048,meanrev,0,1.9541
S04075,A148,meanrev,0,-0.3903
S04076,A068,meanrev,1,1.2505
S04077,A082,breakout,0,2.245
S04078,A003,trend,0,0.1845
S04079,A124,breakout,1,0.2301
S04080,A061,meanrev,1,2.2697
S04081,A116,meanrev,1,-1.2519
S04082,A015,meanrev,0,0.5506
S04083,A100,trend,0,1.4362
S04085,A109,breakout,1,0.061
S04086,A010,meanrev,0,0.4016
S04087,A086,trend,1,1.7993
S04089,A098,meanrev,0,1.905
S04090,A010,trend,1,0.141
S04095,A129,trend,0,0.4685
S04098,A079,breakout,0,1.3597
S04099,A071,meanrev,1,-2.0529
S04100,A122,meanrev,0,1.0928
S04101,A040,meanrev,0,1.7904
S04104,A111,trend,1,0.5488
S04106,A017,meanrev,0,-1.5517
S04109,A070,trend,0,-0.5056
S04110,A106,meanrev,1,0.6323
S04112,A139,meanrev,0,0.5421
S04117,A110,meanrev,0,2.6448
S04118,A026,trend,1,0.2611
S04121,A026,meanrev,0,-1.0659
S04123,A111,breakout,0,1.3218
S04126,A069,breakout,0,-1.0747
S04128,A030,voltimer,0,2.0733
S04129,A068,voltimer,0,1.9298
S04130,A086,breakout,0,0.0049
S04131,A106,meanrev,1,-0.2282
S04133,A052,breakout,0,0.5914
S04135,A141,trend,1,0.5854
S04137,A086,trend,1,0.9395
S04139,A041,breakout,1,1.2926
S04143,A071,meanrev,0,-1.7835
S04145,A100,breakout,0,1.1492
S04150,A082,trend,1,2.0567
S04153,A129,breakout,0,0.2631
S04154,A103,voltimer,0,1.9168
S04155,A010,meanrev,0,-0.4749
S04157,A001,voltimer,0,0.2612
S04158,A098,meanrev,1,1.6533
S04159,A028,trend,0,0.182
S04160,A100,meanrev,0,0.2884
S04162,A103,meanrev,1,1.715
S04163,A115,voltimer,0,2.918
S04165,A033,voltimer,0,-0.3521
S04166,A160,breakout,1,2.1178
S04167,A159,breakout,1,2.7154
S04168,A028,trend,1,0.9298
S04169,A144,voltimer,0,1.3462
S04171,A027,meanrev,0,-0.2351
S04173,A077,voltimer,0,-0.4866
S04174,A153,meanrev,0,1.6885
S04175,A108,breakout,0,1.3482
S04176,A103,breakout,0,0.6596
S04179,A023,voltimer,0,0.0597
S04181,A131,meanrev,1,-0.209
S04182,A095,voltimer,0,1.8551
S04183,A126,voltimer,0,1.2677
S04184,A063,trend,1,1.5648
S04185,A004,meanrev,0,0.8003
S04188,A148,breakout,0,0.0634
S04189,A087,trend,0,-0.6002
S04191,A044,trend,0,1.4336
S04192,A018,trend,1,0.6527
S04195,A098,breakout,1,1.7993
S04196,A082,breakout,1,2.4228
S04197,A010,trend,0,1.8684
S04198,A044,breakout,0,0.1725
S04199,A129,trend,1,1.2738
S04200,A027,trend,1,-0.0802
S04201,A001,breakout,1,0.3904
S04202,A129,voltimer,0,0.3178
S04203,A037,breakout,1,1.6897
S04204,A039,breakout,0,-0.6152
S04207,A066,voltimer,0,-2.0566
S04208,A063,breakout,0,0.2982
S04209,A097,meanrev,0,0.7151
S04214,A159,meanrev,1,0.6279
S04216,A013,meanrev,0,-1.6067
S04217,A028,voltimer,0,1.3756
S04218,A017,trend,1,-0.5892
S04220,A033,meanrev,1,1.4762
S04221,A013,voltimer,1,1.8997
S04224,A046,meanrev,0,-0.6441
S04226,A013,trend,1,0.7535
S04227,A063,meanrev,0,0.2179
S04228,A054,meanrev,1,1.4097
S04230,A140,trend,0,0.7206
S04231,A105,breakout,0,2.0006
S04232,A159,breakout,0,2.7154
S04234,A151,meanrev,1,-0.7211
S04235,A039,breakout,1,1.4494
S04237,A135,meanrev,0,-1.5443
S04239,A158,trend,1,0.4938
S04241,A101,voltimer,0,0.6695
S04242,A153,voltimer,1,2.6804
S04243,A110,breakout,0,0.6263
S04245,A069,meanrev,0,0.561
S04249,A086,voltimer,0,0.7778
S04250,A004,meanrev,0,0.5531
S04251,A122,voltimer,0,1.9613
S04254,A148,breakout,0,-0.8432
S04255,A010,meanrev,0,0.4599
S04257,A094,meanrev,0,1.3407
S04259,A124,meanrev,1,-0.3672
S04260,A113,breakout,0,-2.2348
S04261,A023,voltimer,1,-0.0673
S04262,A002,meanrev,0,1.6806
S04263,A083,meanrev,0,0.9174
S04264,A106,breakout,0,0.4317
S04267,A135,breakout,0,2.0083
S04268,A134,meanrev,0,-1.7597
S04269,A097,voltimer,0,0.7528
S04270,A044,meanrev,0,-0.2152
S04271,A052,voltimer,1,1.1822
S04272,A010,voltimer,1,1.5422
S04274,A150,meanrev,1,0.0
S04277,A024,trend,1,-1.4433
S04278,A143,trend,1,0.4631
S04279,A134,trend,0,-0.4013
S04280,A026,trend,0,-0.4205
S04281,A063,breakout,1,0.6041
S04287,A042,meanrev,0,1.9349
S04288,A153,breakout,0,0.9468
S04289,A069,meanrev,1,0.2251
S04290,A030,trend,0,-0.9941
S04291,A093,trend,1,0.5662
S04292,A150,trend,1,-0.4246
S04293,A037,voltimer,0,2.504
S04294,A159,trend,0,-1.5947
S04295,A109,meanrev,0,1.0749
S04296,A050,trend,1,0.3475
S04298,A093,voltimer,0,1.1553
S04299,A023,trend,0,-0.4312
S04300,A103,voltimer,0,0.8456
S04302,A050,meanrev,1,1.2317
S04304,A092,breakout,0,-0.7664
S04305,A066,meanrev,0,1.3478
S04306,A001,meanrev,0,-1.1237
S04308,A106,meanrev,0,0.9414
S04311,A044,breakout,0,-0.224
S04312,A110,voltimer,1,-0.0705
S04313,A026,meanrev,1,0.1504
S04314,A140,trend,0,0.6776
S04315,A143,trend,0,0.0575
S04316,A051,breakout,0,1.0359
S04319,A160,trend,0,1.2144
S04321,A003,meanrev,0,-2.3062
S04322,A097,voltimer,1,-0.0248
S04323,A021,breakout,0,0.5574
S04326,A010,meanrev,1,0.4599
S04329,A055,breakout,0,-0.2698
S04332,A021,trend,1,1.0337
S04333,A081,voltimer,0,2.4991
S04334,A030,breakout,0,2.2613
S04335,A061,voltimer,0,-0.2392
S04336,A051,breakout,0,1.073
S04337,A131,meanrev,1,0.0035
S04338,A100,trend,0,1.0829
S04339,A018,breakout,1,1.627
S04340,A027,trend,0,-0.0248
S04344,A027,voltimer,1,1.7272
S04345,A092,voltimer,0,1.1515
S04350,A052,breakout,0,0.9717
S04352,A025,breakout,1,1.1463
S04353,A060,breakout,1,2.2415
S04355,A017,meanrev,0,-0.9406
S04356,A002,trend,0,-1.4481
S04357,A158,meanrev,0,2.7224
S04359,A108,trend,1,1.5695
S04361,A114,trend,0,-1.0591
S04362,A037,breakout,1,1.6897
S04364,A069,meanrev,0,-0.3614
S04365,A124,breakout,0,0.2301
S04367,A142,trend,1,0.9872
S04369,A079,breakout,0,1.3597
S04371,A021,breakout,0,0.5574
S04373,A091,trend,1,0.5881
S04374,A151,meanrev,0,-0.8146
S04375,A143,breakout,1,1.2775
S04376,A049,breakout,0,-1.0822
S04377,A009,trend,0,-0.115
S04378,A131,trend,0,-0.0879
S04379,A025,meanrev,1,-0.0402
S04380,A001,voltimer,0,-0.443
S04382,A148,breakout,1,0.297
S04384,A023,breakout,0,1.1157
S04387,A094,meanrev,0,0.5774
S04389,A139,trend,0,1.1801
S04390,A091,trend,1,1.0787
S04391,A071,voltimer,1,0.8087
S04394,A106,trend,0,-1.5776
S04397,A050,trend,0,0.7597
S04398,A090,trend,1,1.6373
S04399,A116,trend,1,0.5346
S04400,A033,meanrev,0,0.9238
S04401,A092,meanrev,0,-0.8933
S04402,A150,trend,1,-0.3423
S04403,A020,trend,0,0.6993
S04404,A103,breakout,0,0.6127
S04407,A070,meanrev,1,1.134
S04410,A142,trend,1,-1.8562
S04411,A106,breakout,1,1.6751
S04414,A093,meanrev,0,1.1207
S04415,A018,trend,0,0.7464
S04416,A055,meanrev,0,-0.3079
S04417,A046,voltimer,0,2.0404
S04418,A051,meanrev,0,-0.4435
S04419,A150,breakout,1,0.4859
S04420,A063,meanrev,0,0.9384
S04421,A094,trend,0,0.7759
S04423,A105,breakout,0,2.0006
S04424,A071,breakout,0,1.6316
S04428,A087,meanrev,0,-0.8392
S04429,A025,breakout,1,0.2361
S04431,A023,meanrev,1,2.0775
S04432,A100,trend,0,1.6551
S04433,A004,meanrev,1,1.3913
S04434,A131,trend,1,1.3174
S04438,A111,breakout,0,1.4686
S04442,A068,meanrev,0,0.6996
S04443,A093,voltimer,0,1.4423
S04444,A027,breakout,0,-3.0782
S04445,A093,breakout,1,1.162
S04446,A115,breakout,0,1.184
S04448,A135,trend,1,0.4037
S04451,A010,meanrev,1,0.6342
S04452,A074,trend,0,0.7148
S04453,A105,breakout,0,2.0006
S04455,A160,trend,0,1.5506
S04456,A041,meanrev,0,1.4204
S04458,A023,meanrev,0,2.0775
S04459,A135,breakout,1,1.069
S04461,A033,breakout,1,2.8971
S04462,A131,meanrev,0,0.3394
S04463,A015,voltimer,1,1.5691
S04465,A010,trend,1,1.7667
S04468,A085,voltimer,0,0.7229
S04470,A160,voltimer,0,1.5714
S04471,A148,voltimer,0,-1.3757
S04472,A060,trend,1,0.9454
S04473,A116,trend,1,-1.8016
S04475,A134,voltimer,1,2.229
S04477,A097,meanrev,0,1.4703
S04478,A010,trend,0,1.7369
S04479,A081,breakout,1,1.2895
S04480,A134,breakout,1,0.8504
S04484,A097,breakout,1,1.4311
S04485,A160,breakout,1,1.894
S04488,A151,trend,0,0.9103
S04491,A054,voltimer,1,1.8219
S04496,A116,voltimer,0,-2.3003
S04497,A001,meanrev,0,-1.2929
S04498,A021,meanrev,1,-0.1442
S04499,A044,meanrev,0,-0.1819
S04501,A160,meanrev,0,0.166
S04502,A028,voltimer,0,0.3224
S04503,A037,trend,1,1.8074
S04504,A094,meanrev,1,1.9176
S04505,A026,meanrev,1,0.103
S04506,A046,trend,0,0.125
S04508,A083,breakout,1,0.4409
S04509,A055,meanrev,0,-1.0762
S04511,A087,meanrev,1,-0.192
S04512,A071,trend,1,1.6914
S04513,A083,breakout,0,0.4409
S04514,A018,meanrev,0,0.7157
S04516,A063,trend,0,0.3819
S04518,A079,voltimer,0,2.1811
S04519,A077,trend,1,1.8337
S04522,A100,meanrev,1,2.0414
S04523,A001,trend,0,1.234
S04524,A115,meanrev,0,-0.9811
S04526,A020,meanrev,0,-0.3729
S04528,A093,trend,1,0.8029
S04529,A151,breakout,1,1.9086
S04530,A048,trend,0,0.6249
S04534,A004,meanrev,0,0.6579
S04536,A009,trend,0,0.4818
S04537,A025,breakout,0,0.4881
S04538,A153,voltimer,0,1.8281
S04539,A026,breakout,0,-0.1084
S04540,A082,breakout,0,1.5711
S04541,A138,meanrev,1,2.3281
S04543,A030,voltimer,1,1.8828
S04545,A050,breakout,0,1.1328
S04546,A066,breakout,1,-0.7793
S04547,A105,breakout,0,2.1427
S04548,A105,breakout,1,2.8758
S04549,A055,meanrev,0,0.0865
S04550,A010,trend,0,1.6296
S04551,A037,meanrev,1,0.8171
S04552,A030,voltimer,0,1.1219
S04553,A050,meanrev,0,0.579
S04554,A017,breakout,1,0.9657
S04555,A069,breakout,0,-1.0747
S04558,A081,breakout,0,0.6908
S04559,A040,voltimer,0,-2.0565
S04561,A087,trend,1,0.1787
S04564,A100,breakout,1,1.511
S04565,A063,meanrev,1,0.4012
S04567,A075,meanrev,0,0.3768
S04569,A001,meanrev,0,-1.3121
S04570,A095,trend,1,1.0756
S04572,A049,trend,1,0.1728
S04573,A017,voltimer,1,-0.3516
S04574,A025,breakout,0,0.6852
S04576,A041,breakout,0,0.99
S04583,A028,breakout,1,1.375
S04585,A015,breakout,1,1.7841
S04587,A010,meanrev,1,0.4096
S04588,A049,breakout,1,0.7256
S04589,A103,breakout,0,0.6127
S04591,A142,trend,0,-1.5268
S04592,A013,trend,0,0.6527
S04596,A106,voltimer,0,0.9829
S04598,A091,trend,1,1.3663
S04599,A009,trend,0,-1.2069
S04600,A135,meanrev,0,-0.8719
S04603,A085,breakout,1,0.4392
S04607,A015,meanrev,1,0.9967
S04610,A144,meanrev,1,1.5476
S04611,A039,breakout,0,0.2688
S04613,A115,trend,1,0.8784
S04614,A046,trend,0,-0.7302
S04616,A018,trend,0,0.1765
S04619,A077,breakout,1,2.3304
S04621,A017,voltimer,0,1.3167
S04622,A150,voltimer,0,-0.5799
S04623,A122,breakout,0,1.6768
S04624,A049,breakout,1,-0.5225
S04631,A009,voltimer,0,1.9142
S04633,A105,voltimer,1,2.6521
S04634,A131,voltimer,1,2.2096
S04635,A027,breakout,0,-3.0782
S04637,A055,breakout,1,0.0777
S04638,A039,voltimer,0,-1.8307
S04642,A023,trend,1,0.0453
S04643,A001,meanrev,0,-1.563
S04644,A044,trend,1,1.3091
S04645,A085,voltimer,0,-0.0637
S04646,A055,meanrev,1,-0.6181
S04649,A109,trend,0,0.395
S04650,A074,trend,1,1.432
S04653,A041,trend,0,1.5139
S04654,A150,meanrev,1,0.0
S04655,A071,meanrev,1,-2.0529
S04656,A114,breakout,1,0.7112
S04657,A098,meanrev,0,2.0482
S04660,A055,trend,1,2.4167
S04661,A159,breakout,1,-1.1346
S04662,A103,trend,1,0.7049
S04664,A075,breakout,0,-0.029
S04665,A158,voltimer,1,2.1104
S04667,A113,meanrev,0,2.44
S04668,A044,meanrev,1,0.2831
S04669,A144,voltimer,1,2.2636
S04672,A023,voltimer,1,2.5228
S04673,A015,meanrev,1,3.4165
S04674,A020,meanrev,0,-0.0135
S04677,A004,trend,1,1.0792
S04678,A077,meanrev,0,2.696
S04680,A113,trend,0,-0.7486
S04681,A159,voltimer,0,0.2154
S04683,A100,voltimer,0,3.436
S04684,A144,meanrev,1,2.0891
S04687,A075,meanrev,0,0.6492
S04688,A060,meanrev,0,1.5316
S04689,A085,breakout,0,0.1951
S04692,A010,trend,1,1.4924
S04693,A151,trend,0,1.3421
S04695,A024,voltimer,0,0.1618
S04696,A074,meanrev,1,1.3716
S04697,A075,trend,1,0.333
S04698,A081,trend,1,1.6438
S04699,A082,voltimer,1,1.7835
S04700,A041,breakout,0,0.99
S04704,A138,meanrev,0,1.9342
S04707,A103,trend,0,0.275
S04708,A124,trend,0,0.2114
S04709,A028,meanrev,1,-0.0176
S04712,A116,breakout,0,-2.0291
S04713,A046,trend,0,-0.2201
S04715,A098,meanrev,0,0.4271
S04717,A048,trend,0,-0.6312
S04718,A039,trend,1,0.23
S04720,A101,trend,0,0.1505
S04723,A105,meanrev,0,3.1424
S04726,A082,breakout,0,2.245
S04727,A140,trend,1,1.4004
S04730,A148,breakout,0,-0.5
S04731,A068,breakout,1,0.7805
S04733,A092,trend,0,0.4022
S04736,A064,meanrev,0,-0.4707
S04737,A021,voltimer,1,1.0359
S04740,A141,voltimer,1,1.3551
S04742,A087,meanrev,0,-1.5304
S04743,A048,meanrev,0,1.2636
S04744,A100,trend,0,0.9711
S04746,A063,breakout,1,0.4243
S04747,A023,breakout,0,0.2617
S04749,A028,meanrev,1,1.1343
S04752,A017,meanrev,0,-1.0721
S04753,A077,meanrev,0,3.2497
S04755,A015,breakout,1,0.7382
S04756,A040,trend,0,-0.4325
S04757,A026,meanrev,1,-1.2009
S04758,A023,trend,0,-0.0379
S04759,A085,breakout,0,-1.3936
S04760,A082,voltimer,0,1.8811
S04766,A027,voltimer,0,-1.49
S04767,A143,meanrev,0,0.3396
S04768,A068,trend,0,1.3163
S04770,A068,voltimer,1,0.801
S04771,A093,meanrev,1,0.2837
S04773,A009,voltimer,0,1.356
S04775,A025,meanrev,1,-1.2377
S04777,A030,meanrev,1,-0.5715
S04778,A009,trend,1,1.7859
S04779,A108,breakout,0,1.1364
S04781,A079,voltimer,1,1.966
S04782,A082,voltimer,1,2.9087
S04783,A037,trend,0,1.1782
S04785,A064,voltimer,0,2.9474
S04786,A151,voltimer,0,1.2608
S04787,A159,voltimer,0,1.8599
S04789,A066,breakout,1,-0.027
S04792,A063,trend,1,1.6229
S04797,A064,trend,0,1.8274
S04798,A124,voltimer,0,0.1121
S04800,A063,voltimer,0,1.9104
S04801,A086,voltimer,0,-1.3565
S04802,A023,breakout,0,0.9871
S04803,A048,trend,1,-0.8141
S04804,A153,meanrev,1,1.13
S04806,A091,trend,1,0.3689
S04808,A141,breakout,0,0.6138
S04812,A108,voltimer,0,0.7868
S04813,A033,voltimer,0,1.6945
S04816,A001,meanrev,0,0.3588
S04818,A003,trend,0,0.5198
S04822,A023,trend,1,0.0127
S04823,A068,trend,0,2.2586
S04825,A050,meanrev,0,-1.5949
S04826,A083,meanrev,1,0.9209
S04827,A139,breakout,1,2.0262
S04828,A013,trend,0,-0.2883
S04830,A115,voltimer,0,-0.3392
S04831,A142,trend,0,-1.2844
S04832,A153,meanrev,0,1.1161
S04833,A138,voltimer,0,-1.5107
S04835,A109,trend,1,0.9518
S04836,A071,meanrev,1,-2.4001
S04837,A020,voltimer,0,-0.9277
S04840,A044,breakout,1,-0.778
S04841,A061,voltimer,1,0.7365
S04843,A135,trend,1,1.4062
S04844,A082,meanrev,1,0.1772
S04845,A094,meanrev,0,1.4381
S04847,A063,breakout,0,0.5078
S04848,A024,trend,1,-0.1346
S04850,A092,voltimer,1,1.7451
S04851,A027,breakout,1,-2.4735
S04853,A074,trend,0,0.7148
S04854,A135,meanrev,0,-1.8723
S04857,A115,trend,0,1.4792
S04859,A079,meanrev,0,0.04
S04860,A150,meanrev,1,0.8584
S04864,A018,voltimer,0,0.6434
S04865,A122,meanrev,0,0.3574
S04866,A105,meanrev,0,2.3687
S04867,A087,meanrev,1,-1.1983
S04868,A033,trend,1,2.7
S04869,A069,breakout,0,-0.6139
S04872,A139,meanrev,0,-0.4295
S04874,A106,voltimer,0,0.5508
S04876,A108,voltimer,1,2.5874
S04877,A087,voltimer,0,2.1981
S04878,A095,meanrev,0,2.4384
S04879,A105,breakout,0,2.0006
S04880,A042,trend,0,0.0118
S04882,A020,breakout,1,0.0691
S04885,A150,meanrev,0,1.8127
S04887,A060,voltimer,0,1.0311
S04890,A033,meanrev,0,1.6189
S04891,A093,trend,0,0.3317
S04892,A079,voltimer,1,2.491
S04893,A098,trend,0,1.2856
S04896,A013,breakout,1,2.717
S04902,A100,breakout,0,1.0526
S04903,A086,breakout,1,0.8485
S04904,A020,breakout,0,-0.2843
S04907,A151,breakout,0,1.0159
S04913,A092,trend,1,-0.7547
S04914,A144,meanrev,0,0.5917
S04917,A037,breakout,1,1.6897
S04920,A027,trend,0,-0.082
S04922,A143,meanrev,1,0.3657
S04923,A069,trend,0,0.6245
S04925,A140,voltimer,1,1.5044
S04927,A044,voltimer,0,2.0306
S04929,A150,breakout,0,0.4859
S04931,A109,meanrev,0,-1.3764
S04932,A081,meanrev,1,-0.2021
S04933,A139,meanrev,0,-0.996
S04937,A070,meanrev,1,0.9968
S04938,A093,breakout,0,0.6209
S04939,A028,breakout,1,2.8021
S04940,A044,meanrev,0,0.5032
S04941,A114,trend,1,1.1093
S04943,A091,trend,0,1.064
S04945,A063,meanrev,0,0.4968
S04949,A061,trend,0,-1.0933
S04952,A025,voltimer,0,-1.248
S04955,A069,trend,1,1.1638
S04957,A039,breakout,1,0.2688
S04958,A109,voltimer,1,1.6415
S04962,A111,meanrev,1,-0.4053
S04964,A115,meanrev,0,-2.1656
S04965,A129,breakout,0,-0.3825
S04967,A116,meanrev,1,1.0585
S04968,A148,voltimer,1,-1.0408
S04969,A030,trend,1,1.0436
S04971,A083,trend,0,-1.2859
S04972,A069,trend,0,0.7716
S04973,A018,breakout,0,0.332
S04977,A018,breakout,0,-2.6812
S04980,A025,trend,0,1.2186
S04982,A061,breakout,0,0.0441
S04984,A049,voltimer,0,-0.2686
S04985,A103,trend,1,0.5048
S04986,A042,trend,0,-0.1267
S04987,A108,meanrev,0,0.0
S04989,A105,trend,0,1.2481
S04991,A010,voltimer,1,1.5335
S04993,A041,breakout,0,0.99
S04997,A111,voltimer,1,1.0646
S04998,A017,breakout,0,1.0453
S04999,A092,meanrev,0,-1.5781
S05000,A075,meanrev,1,2.2594
S05001,A131,breakout,0,2.33
S05002,A135,meanrev,0,-0.9193
S05003,A025,voltimer,1,0.6436
S05005,A139,meanrev,0,-1.1582
S05006,A097,trend,1,0.1406
S05007,A086,voltimer,0,1.4088
S05008,A049,voltimer,0,-1.2531
S05010,A143,breakout,0,0.648
S05011,A131,trend,0,1.0666
S05012,A077,meanrev,1,2.5863
S05014,A151,breakout,0,2.2742
S05015,A040,breakout,1,-0.3548
S05016,A142,trend,0,-1.4701
S05019,A131,meanrev,0,-0.1714
S05020,A060,trend,0,0.3467
S05021,A002,breakout,0,-1.1432
S05023,A004,voltimer,0,1.6579
S05025,A081,trend,0,1.1532
S05026,A074,breakout,1,2.2818
S05027,A114,meanrev,0,-0.7926
S05028,A098,trend,1,0.8516
S05030,A020,trend,0,0.7531
S05031,A074,breakout,0,1.4134
S05032,A048,voltimer,1,1.4091
S05034,A026,breakout,0,0.1769
S05035,A131,trend,0,-0.138
S05037,A091,trend,1,0.5843
S05038,A060,voltimer,1,0.5928
S05039,A098,voltimer,0,0.9156
S05040,A144,meanrev,1,0.4811
S05041,A028,meanrev,0,0.2831
S05044,A040,voltimer,0,0.9208
S05047,A095,voltimer,1,1.486
S05048,A049,breakout,1,0.6935
S05051,A061,voltimer,0,1.158
S05052,A143,breakout,1,1.5795
S05053,A114,voltimer,0,0.0753
S05054,A153,voltimer,0,2.9718
S05055,A009,voltimer,0,1.9343
S05056,A013,breakout,0,1.4031
S05057,A155,breakout,1,0.3502
S05058,A074,meanrev,0,0.1869
S05059,A144,trend,0,1.7765
S05061,A066,voltimer,0,-1.83
S05062,A143,breakout,0,1.1375
S05064,A033,breakout,0,2.8971
S05066,A009,trend,1,0.109
S05067,A061,voltimer,1,0.057
S05068,A083,trend,0,-0.5911
S05069,A018,meanrev,0,-0.3131
S05070,A070,breakout,0,0.3044
S05072,A051,voltimer,0,0.5453
S05075,A122,meanrev,0,0.6377
S05079,A064,meanrev,0,-0.6092
S05080,A075,breakout,0,0.51
S05081,A094,meanrev,0,1.9124
S05083,A024,meanrev,0,0.919
S05086,A021,trend,1,0.2747
S05087,A109,breakout,0,-0.7652
S05088,A140,meanrev,0,2.6683
S05090,A010,trend,0,1.7668
S05092,A042,trend,0,0.4765
